,沪深300,中证500,中证1000,创业板,中小100,中证100,上证50,中证全债
2015-01-22,3567.613,5690.156,6568.636,1744.037,6147.437,3405.991,2544.308,160.211
2015-01-23,3571.732,5633.289,6502.067,1697.288,6056.395,3423.606,2564.514,160.2752
2015-01-26,3607.985,5758.979,6642.612,1739.79,6206.112,3441.571,2562.363,160.4434
2015-01-27,3574.931,5773.816,6693.806,1743.675,6236.174,3395.855,2522.103,160.4115
2015-01-28,3525.323,5739.919,6666.264,1731.413,6166.513,3345.453,2486.285,160.2548
2015-01-29,3481.798,5701.205,6625.005,1711.372,6138.394,3298.043,2442.038,160.1597
2015-01-30,3434.39,5632.728,6546.597,1680.58,6046.61,3251.422,2405.38,160.0539
2015-02-02,3353.96,5609.389,6535.903,1696.829,6022.818,3157.278,2332.533,160.0312
2015-02-03,3437.445,5707.476,6654.549,1750.906,6190.702,3245.495,2405.76,160.0661
2015-02-04,3401.768,5683.519,6653.338,1757.739,6164.862,3211.562,2372.455,160.1279
2015-02-05,3366.946,5654.217,6654.082,1774.312,6151.99,3175.342,2348.921,160.4473
2015-02-06,3312.42,5534.785,6526.949,1730.966,6025.346,3131.178,2325.241,160.2626
2015-02-09,3345.921,5504.974,6474.817,1708.845,5994.961,3174.538,2366.766,160.3127
2015-02-10,3406.943,5580.704,6555.818,1747.675,6141.679,3228.357,2403.548,160.2788
2015-02-11,3434.124,5641.786,6645.51,1772.845,6224.941,3243.835,2415.128,160.2765
2015-02-12,3442.874,5681.341,6703.815,1788.809,6259.534,3248.296,2416.449,160.4906
2015-02-13,3469.828,5769.272,6815.848,1825.488,6358.961,3266.732,2427.474,160.6773
2015-02-16,3499.483,5869.713,6965.301,1896.628,6546.481,3273.484,2431.21,160.97
2015-02-17,3522.322,5911.098,7020.053,1894.306,6568.067,3296.195,2445.26,161.1238
2015-02-25,3478.729,5906.538,7004.665,1876.745,6516.074,3249.516,2407.457,161.3517
2015-02-26,3566.295,5969.557,7045.268,1880.388,6568.736,3337.783,2478.061,161.3135
2015-02-27,3572.843,6018.463,7141.888,1928.044,6630.63,3334.105,2474.595,161.2903
2015-03-02,3601.265,6139.792,7317.677,1986.986,6738.643,3344.728,2479.237,161.324
2015-03-03,3507.9,6118.656,7282.108,1961.743,6645.018,3241.408,2396.805,161.1624
2015-03-04,3530.822,6210.421,7411.034,2009.827,6764.725,3247.872,2397.993,161.0925
2015-03-05,3496.344,6208.988,7450.906,2014.786,6802.252,3205.974,2366.899,160.9527
2015-03-06,3478.52,6133.026,7338.404,1951.398,6640.891,3203.012,2371.623,160.7998
2015-03-09,3537.75,6212.236,7450.816,1994.39,6736.91,3271.344,2429.867,160.7065
2015-03-10,3520.611,6276.485,7566.481,2045.322,6870.968,3233.462,2395.428,160.7049
2015-03-11,3524.653,6262.892,7566.312,2035.829,6841.922,3245.741,2408.503,160.7784
2015-03-12,3592.844,6260.137,7514.445,2018.132,6830.313,3331.304,2485.114,160.9995
2015-03-13,3617.657,6329.576,7649.345,2069.072,6932.042,3348.507,2495.277,160.9663
2015-03-16,3705.671,6516.765,7903.363,2142.672,7193.21,3421.415,2550.861,160.8507
2015-03-17,3757.122,6618.054,7993.243,2137.462,7221.133,3470.876,2583.198,160.6731
2015-03-18,3846.055,6728.068,8150.951,2182.919,7358.887,3558.007,2649.642,160.7676
2015-03-19,3839.739,6782.463,8216.624,2183.878,7373.492,3544.445,2630.243,160.6437
2015-03-20,3892.574,6850.897,8318.829,2213.766,7423.805,3596.394,2680.679,160.8039
2015-03-23,3972.061,7017.154,8560.441,2293.649,7671.223,3659.88,2720.671,160.8672
2015-03-24,3973.046,7046.123,8655.38,2357.969,7765.888,3635.324,2683.647,160.8286
2015-03-25,3940.412,7124.872,8784.909,2385.014,7900.502,3591.218,2649.161,160.74
2015-03-26,3949.999,7074.437,8611.864,2291.789,7748.862,3626.382,2687.762,160.581
2015-03-27,3971.697,7155.945,8710.291,2323.818,7877.509,3636.209,2689.24,160.2492
2015-03-30,4088.178,7245.497,8719.22,2290.476,7945.118,3766.868,2784.456,160.2002
2015-03-31,4051.204,7253.104,8780.739,2335.171,8005.861,3725.183,2754.658,159.8097
2015-04-01,4123.895,7425.733,9008.201,2404.909,8233.141,3782.171,2799.451,159.7377
2015-04-02,4124.776,7560.648,9238.053,2475.325,8384.183,3765.51,2781.641,160.0886
2015-04-03,4170.538,7679.01,9419.201,2510.16,8476.135,3799.086,2817.181,160.1959
2015-04-07,4260.044,7863.284,9600.722,2556.698,8596.269,3891.596,2889.452,160.0967
2015-04-08,4295.803,7807.997,9455.59,2488.158,8428.139,3964.86,2952.079,159.9062
2015-04-09,4262.138,7746.151,9369.657,2496.487,8280.244,3934.731,2931.772,159.7084
2015-04-10,4344.416,7952.189,9600.401,2552.829,8519.187,4000.756,2986.605,159.812
2015-04-13,4421.073,8122.893,9813.596,2577.776,8715.115,4076.697,3041.125,159.9219
2015-04-14,4438.184,8119.959,9830.062,2558.848,8663.161,4098.419,3052.407,160.1403
2015-04-15,4380.513,7802.747,9441.192,2441.739,8340.269,4087.192,3053.304,160.3326
2015-04-16,4513.546,7912.088,9541.766,2484.33,8450.194,4240.135,3183.302,160.5636
2015-04-17,4596.136,7980.76,9567.695,2463.99,8442.205,4327.754,3235.332,160.5966
2015-04-20,4521.919,7839.901,9353.612,2424.848,8214.044,4256.23,3164.461,161.1434
2015-04-21,4619.164,8112.687,9716.349,2566.091,8532.519,4323.753,3214.364,161.6423
2015-04-22,4739.814,8323.427,9995.262,2634.931,8775.934,4431.24,3299.221,161.6982
2015-04-23,4740.892,8410.703,10105.27,2706.185,8886.079,4410.639,3273.398,161.6815
2015-04-24,4702.641,8419.095,10123.91,2734.75,8889.791,4352.194,3223.958,161.5869
2015-04-27,4807.592,8513.016,10174.9,2747.497,8935.338,4479.483,3308.454,161.6989
2015-04-28,4741.861,8266.483,9847.893,2687.974,8637.195,4460.401,3282.33,161.7943
2015-04-29,4774.326,8428.254,10107.4,2797.524,8798.153,4459.233,3283.282,161.831
2015-04-30,4749.886,8469.673,10180.49,2857.89,8777.176,4428.058,3250.49,161.9739
2015-05-04,4787.741,8510.481,10270.13,2845.252,8812.721,4461.407,3272.005,162.1055
2015-05-05,4596.837,8199.344,10007.27,2783.443,8570.619,4284.526,3148.813,162.0419
2015-05-06,4553.327,8082.999,9973.991,2846.558,8615.402,4251.296,3139.02,161.9934
2015-05-07,4470.089,7903.478,9806.508,2806.047,8542.094,4174.646,3094.883,161.9376
2015-05-08,4558.404,8201.293,10274.38,2973.596,8937.736,4226.723,3110.455,161.9945
2015-05-11,4690.532,8558.218,10771.62,3146.83,9404.142,4322.854,3169.134,162.2787
2015-05-12,4747.421,8745.678,11051.43,3250.296,9597.214,4351.028,3188.313,162.4039
2015-05-13,4718.436,8824.929,11137.3,3192.147,9725.186,4305.648,3141.296,162.6175
2015-05-14,4700.778,8813.393,11211.1,3141.593,9706.707,4283.984,3128.572,162.9239
2015-05-15,4617.47,8742.885,11217.93,3145.335,9632.983,4198.27,3060.411,163.1677
2015-05-18,4575.14,8903.595,11542.28,3278.483,9929.348,4120.374,2998.389,163.2786
2015-05-19,4731.222,9124.833,11831.36,3322.774,10196.282,4271.525,3116.086,163.0839
2015-05-20,4754.919,9277.331,12132.37,3406.284,10387.252,4279.919,3122.85,163.0231
2015-05-21,4840.976,9619.223,12586.05,3527.413,10856.31,4339.065,3150.901,163.0529
2015-05-22,4951.335,9778.171,12687.29,3516.627,10929.201,4462.632,3248.855,163.099
2015-05-25,5099.495,10040.09,12877.87,3467.916,11140.945,4605.761,3349.945,163.1241
2015-05-26,5198.918,10373.58,13401.31,3618.231,11564.428,4664.012,3386.593,162.9728
2015-05-27,5181.434,10497.34,13582.55,3628.673,11580.686,4617.617,3344.738,162.8257
2015-05-28,4834.007,9868.424,12818.99,3432.982,10851.555,4323.199,3124.621,162.6968
2015-05-29,4840.829,9966.845,13027.21,3542.844,10972.107,4311.77,3111.334,162.6454
2015-06-01,5076.179,10488.31,13691.17,3718.753,11500.139,4502.598,3244.319,162.5746
2015-06-02,5161.87,10886.4,14276.32,3901.543,11896.232,4531.236,3258.31,162.6514
2015-06-03,5143.59,10979.99,14356.6,3982.251,11788.459,4508.829,3238.428,162.7171
2015-06-04,5181.416,10965.41,14308.65,3943.467,11678.815,4556.804,3299.03,162.8371
2015-06-05,5230.552,11144.52,14465.75,3885.832,11718.204,4600.865,3303.988,162.8664
2015-06-08,5353.751,11030.92,14099.73,3704.553,11530.77,4773.515,3458.707,162.9724
2015-06-09,5317.461,11013.74,14106.23,3705.536,11503.858,4718.668,3413.996,163.0582
2015-06-10,5309.112,11208.0577,14461.8111,3834.699,11746.203,4669.431,3370.3833,163.0726
2015-06-11,5306.59,11366.2931,14768.8814,3862.138,11934.713,4638.355,3347.1161,162.9562
2015-06-12,5335.1151,11545.8906,15006.3388,3899.705,11996.52,4649.8,3350.2482,162.879
2015-06-15,5221.1665,11332.892,14707.7784,3696.027,11702.627,4544.543,3262.4793,162.9484
2015-06-16,5064.8212,10879.8358,14102.2218,3590.669,11230.714,4421.982,3179.6524,162.9393
2015-06-17,5138.8307,11100.5456,14407.3131,3741.357,11385.381,4476.297,3211.7065,162.9693
2015-06-18,4930.5491,10731.3787,13934.2148,3504.554,10897.676,4284.263,3068.4878,163.0662
2015-06-19,4637.0517,9987.4074,13024.7156,3314.976,10273.54,4049.252,2903.0573,163.159
2015-06-23,4786.0906,10046.8849,13047.019,3393.94,10462.947,4200.959,3003.1629,163.1317
2015-06-24,4880.1261,10267.6266,13313.7949,3383.404,10585.61,4278.795,3045.2444,163.2093
2015-06-25,4706.5159,9906.1037,12760.4781,3206.381,10160.601,4146.591,2943.9898,163.184
2015-06-26,4336.1947,9078.0648,11730.7481,2920.703,9306.016,3850.013,2736.695,163.2224
2015-06-29,4191.5486,8484.6434,10906.0443,2689.76,8690.817,3775.088,2678.3683,163.3564
2015-06-30,4472.9976,8906.0202,11381.4729,2858.606,9232.477,4036.631,2870.0253,163.3428
2015-07-01,4253.021,8411.9097,10734.0112,2759.408,8879.517,3845.943,2736.8473,163.3681
2015-07-02,4107.9961,7835.1035,10002.3588,2649.316,8440.759,3768.263,2714.2469,163.356
2015-07-03,3885.9169,7355.491,9358.7322,2605.276,8068.065,3562.392,2582.2655,163.3807
2015-07-06,3998.537,7235.999,8858.9118,2493.828,8028.182,3748.601,2749.9982,163.7146
2015-07-07,3928.0025,6763.5263,8356.1255,2352.01,7531.184,3782.073,2812.4457,164.0349
2015-07-08,3663.0375,6602.3735,8114.6044,2364.049,7427.092,3503.616,2608.9765,164.3786
2015-07-09,3897.6263,6896.3516,8348.8749,2435.755,7677.212,3741.956,2781.0767,164.246
2015-07-10,4106.5561,7244.7842,8620.2716,2535.889,8001.471,3928.117,2898.4101,164.1717
2015-07-13,4211.8116,7695.6351,9032.5563,2683.074,8390.793,3944.538,2869.0511,164.1901
2015-07-14,4112.1488,7859.0574,9338.169,2726.048,8555.756,3800.809,2763.0728,164.121
2015-07-15,3966.7585,7405.2945,8942.9051,2590.031,8117.238,3732.151,2757.9508,164.1225
2015-07-16,3997.3555,7578.7585,9041.2287,2627.076,8277.098,3732.141,2742.8468,164.2064
2015-07-17,4151.4956,7994.6971,9541.2589,2783.324,8742.147,3839.966,2807.0649,164.2701
2015-07-20,4160.612,8116.4956,9839.9168,2848.303,8890.123,3825.488,2783.7614,164.412
2015-07-21,4166.0057,8220.4627,10062.8931,2882.897,8999.72,3809.974,2772.7737,164.5018
2015-07-22,4157.1604,8320.2364,10228.8632,2897.373,9059.048,3778.981,2739.7856,164.5281
2015-07-23,4250.805,8551.9909,10553.2221,2967.952,9260.392,3853.867,2790.7639,164.6671
2015-07-24,4176.2787,8425.0739,10449.7497,2897.824,9075.246,3791.103,2741.0438,164.9047
2015-07-27,3818.7314,7794.1809,9719.5505,2683.446,8370.605,3454.074,2493.2903,164.9794
2015-07-28,3811.0926,7649.8199,9284.5411,2581.962,8250.613,3459.909,2485.6742,165.1334
2015-07-29,3930.3791,8022.7956,9727.2317,2693.865,8611.221,3535.096,2531.4449,165.227
2015-07-30,3815.4118,7800.5799,9460.7288,2561.191,8306.544,3440.12,2467.3671,165.3445
2015-07-31,3816.6993,7727.0608,9223.6361,2539.844,8336.12,3444.314,2461.2401,165.3295
2015-08-03,3829.2354,7540.2053,8723.5937,2399.273,8233.476,3481.686,2479.7243,165.3186
2015-08-04,3948.1554,7942.0952,9265.221,2546.162,8609.322,3558.464,2534.7111,165.3766
2015-08-05,3866.8998,7839.3375,9240.8846,2502.041,8472.723,3488.281,2487.0616,165.5277
2015-08-06,3831.8516,7792.0278,9229.3485,2480.926,8388.795,3458.472,2467.5246,165.5677
2015-08-07,3906.9448,8013.3187,9585.1364,2576.993,8605.333,3509.336,2503.7961,165.7117
2015-08-10,4084.3646,8394.0862,10077.9421,2706.718,8955.174,3661.569,2617.6592,165.8505
2015-08-11,4066.6692,8435.3271,10153.7138,2698.912,8924.757,3638.309,2590.7101,165.6984
2015-08-12,4016.1262,8336.3365,10005.9294,2622.188,8807.987,3593.323,2561.1265,165.4706
2015-08-13,4075.463,8534.4288,10308.7894,2684.258,9012.303,3628.066,2580.7779,165.5499
2015-08-14,4073.54,8625.2423,10377.9785,2674.022,9043.352,3628.346,2577.0381,165.6699
2015-08-17,4077.8721,8820.4567,10563.1326,2666.287,9103.32,3602.051,2550.4668,165.7753
2015-08-18,3825.4122,8161.2687,9806.701,2504.172,8514.902,3398.472,2407.9666,165.7885
2015-08-19,3886.1357,8340.9828,10057.8401,2570.691,8684.993,3436.777,2430.2809,165.7842
2015-08-20,3761.4541,8049.5116,9739.9163,2508.817,8436.473,3332.988,2356.9173,165.799
2015-08-21,3589.5358,7612.9024,9208.1541,2341.954,8009.027,3202.77,2271.3586,165.9297
2015-08-24,3275.5342,7006.1885,8506.7235,2152.614,7391.445,2916.385,2058.2515,166.0198
2015-08-25,3042.9266,6481.4117,7882.1122,1990.706,6856.561,2721.542,1914.0515,166.1786
2015-08-26,3025.692,6238.5256,7543.7843,1890.036,6676.205,2751.103,1942.4498,166.295
2015-08-27,3205.6375,6456.0548,7793.5388,1959.494,6933.053,2934.441,2094.7223,166.3549
2015-08-28,3342.2863,6842.8938,8270.9594,2082.124,7293.457,3035.749,2159.9579,166.4696
2015-08-31,3366.5359,6581.3127,7950.4591,1996.865,7133.326,3083.507,2210.4467,166.6258
2015-09-01,3362.0827,6169.2072,7441.3381,1889.491,6860.525,3108.68,2230.321,166.8564
2015-09-02,3365.8318,6122.5533,7129.9698,1855.032,6849.937,3127.117,2243.6313,166.8748
2015-09-07,3250.485,6143.5566,7291.4682,1893.521,6787.735,2992.786,2133.9783,167.0312
2015-09-08,3334.0233,6374.8551,7651.5004,2001.156,7013.542,3057.873,2180.1306,166.8976
2015-09-09,3399.3054,6551.0072,7956.7285,2071.717,7214.294,3103.218,2211.1995,166.9357
2015-09-10,3357.561,6440.3093,7842.999,2039.118,7067.403,3085.323,2208.4814,166.9167
2015-09-11,3347.1878,6493.3191,7952.1356,2060.505,7094.412,3068.234,2195.3905,166.9642
2015-09-14,3281.1317,6049.7904,7412.3015,1906.214,6583.042,3072.309,2228.1535,167.1042
2015-09-15,3152.2319,5708.0299,7034.8998,1797.557,6241.239,2983.237,2175.1725,167.1285
2015-09-16,3309.2484,6084.8367,7500.6097,1926.245,6667.584,3097.362,2241.9486,167.2344
2015-09-17,3236.9986,5965.409,7428.6373,1933.297,6559.542,3032.468,2194.8233,167.2353
2015-09-18,3251.2732,6036.8814,7556.2034,1983.298,6615.403,3038.956,2198.9898,167.2509
2015-09-21,3308.2467,6250.4393,7847.8848,2079.06,6865.579,3065.154,2214.4483,167.2924
2015-09-22,3339.03,6295.9258,7880.8355,2078.718,6941.161,3092.616,2237.3135,167.2166
2015-09-23,3263.0275,6224.6006,7824.066,2077.99,6861.672,3014.181,2178.546,167.2146
2015-09-24,3284.9991,6315.1101,7928.8247,2106.594,6939.559,3028.417,2188.0879,167.2215
2015-09-25,3231.9514,6108.3764,7640.173,2020.972,6708.308,3003.668,2183.4036,167.2632
2015-09-28,3242.7524,6219.6917,7839.6176,2122.257,6850.12,2995.3,2169.941,167.3447
2015-09-29,3178.8544,6103.6058,7720.6772,2098.567,6743.207,2936.425,2127.2026,167.4405
2015-09-30,3202.9475,6123.7274,7727.5092,2082.673,6779.704,2965.187,2146.118,167.5353
2015-10-08,3296.482,6372.4924,8056.2789,2190.311,7038.194,3037.516,2191.3432,167.6893
2015-10-09,3340.1159,6470.0514,8180.3966,2216.656,7133.516,3074.59,2219.2937,167.8321
2015-10-12,3447.6934,6718.7221,8522.6293,2316.782,7428.181,3163.886,2283.4292,168.0685
2015-10-13,3445.0431,6802.0769,8651.0521,2342.039,7480.367,3149.926,2270.9481,168.1398
2015-10-14,3406.1116,6724.4957,8534.7257,2305.003,7399.973,3120.305,2253.9082,168.4174
2015-10-15,3486.815,6929.2374,8808.4649,2404.533,7628.345,3181.29,2297.9014,168.4962
2015-10-16,3534.0653,7047.5599,8943.0176,2449.03,7710.468,3214.444,2323.7752,168.4231
2015-10-19,3534.1821,7047.3718,8935.3908,2433.599,7703.725,3212.76,2318.4716,168.4406
2015-10-20,3577.7027,7162.0754,9116.5385,2511.164,7875.637,3241.155,2337.0801,168.57
2015-10-21,3473.2544,6712.7386,8541.607,2344.74,7411.859,3207.782,2340.3603,168.701
2015-10-22,3524.5339,6964.2976,8894.7568,2458.138,7671.76,3218.448,2331.7909,168.7504
2015-10-23,3571.2411,7138.2344,9182.5529,2538.383,7823.706,3243.952,2343.9648,168.8832
2015-10-26,3589.2611,7186.7548,9262.8897,2527.477,7889.241,3255.617,2350.0196,169.0781
2015-10-27,3592.8794,7231.4362,9345.9663,2563.958,7928.634,3250.139,2349.9042,169.353
2015-10-28,3524.9199,7048.8952,9131.8703,2485.235,7724.008,3197.373,2310.7026,169.5472
2015-10-29,3533.3065,7108.9748,9214.5876,2485.276,7771.855,3200.476,2307.345,169.496
2015-10-30,3534.0788,7084.9706,9188.2657,2478.277,7795.92,3204.226,2312.9738,169.4636
2015-11-02,3475.9623,6936.4315,8944.6834,2432.038,7647.002,3160.369,2280.0924,169.479
2015-11-03,3465.4927,6920.1029,8924.415,2429.27,7630.68,3148.968,2271.6533,169.4687
2015-11-04,3628.5377,7267.9884,9396.8421,2584.317,8039.353,3287.661,2370.5032,169.3471
2015-11-05,3705.9697,7276.4505,9391.4462,2564.722,8032.868,3373.113,2440.6507,169.1505
2015-11-06,3793.3739,7446.8471,9629.2803,2661.412,8265.496,3443.426,2493.4843,169.1902
2015-11-09,3840.3547,7543.8014,9816.0341,2724.619,8406.663,3491.871,2534.0841,168.9865
2015-11-10,3833.2379,7575.0084,9911.24,2746.609,8443.868,3475.624,2522.6834,168.6055
2015-11-11,3833.6457,7684.666,10100.5106,2804.677,8554.574,3458.68,2505.8297,168.7288
2015-11-12,3795.3241,7682.4517,10135.0823,2783.298,8534.121,3420.269,2476.4292,168.8109
2015-11-13,3746.2422,7567.108,9934.7686,2710.161,8345.631,3380.969,2447.7733,168.9092
2015-11-16,3764.1262,7718.8548,10194.7776,2797.162,8513.259,3381.649,2447.2933,168.9084
2015-11-17,3758.3869,7650.3808,10109.3985,2717.052,8447.521,3389.233,2453.2569,168.9283
2015-11-18,3715.5796,7526.9417,9928.6633,2661.165,8266.7,3368.459,2439.4469,168.9551
2015-11-19,3774.969,7718.622,10235.35,2770.752,8519.071,3408.471,2468.488,168.8582
2015-11-20,3774.3833,7806.2655,10440.3518,2800.15,8580.416,3402.841,2466.7568,168.9055
2015-11-23,3753.3351,7744.1822,10341.449,2770.577,8532.518,3386.599,2456.8404,169.0018
2015-11-24,3753.8887,7798.4975,10459.5977,2816.048,8613.72,3380.754,2447.9039,169.0126
2015-11-25,3781.6069,7922.3841,10696.3083,2897.569,8754.105,3395.42,2459.5633,169.1718
2015-11-26,3759.4286,7874.0797,10620.8318,2833.198,8655.057,3383.008,2450.9624,169.2549
2015-11-27,3556.9924,7376.1243,9933.4955,2649.55,8096.449,3219.75,2334.44,169.3171
2015-11-30,3566.4122,7408.3988,10001.1878,2672.581,8163.049,3227.6,2336.2903,169.4462
2015-12-01,3591.696,7443.9452,9955.2047,2655.345,8163.05,3252.326,2344.8327,169.5792
2015-12-02,3721.9545,7405.8596,9822.0548,2613.263,8183.654,3407.11,2458.4105,169.623
2015-12-03,3749.2985,7570.5077,10102.8925,2708.123,8346.635,3417.606,2461.4492,169.7176
2015-12-04,3677.5922,7511.6749,10081.573,2692.161,8235.208,3341.048,2397.5621,169.8869
2015-12-07,3687.6073,7602.2276,10238.0191,2738.149,8316.891,3338.637,2395.5835,170.0197
2015-12-08,3623.0202,7404.142,10057.7376,2691.658,8139.191,3289.511,2364.3437,170.1696
2015-12-09,3635.9382,7374.2742,10034.1939,2667.912,8115.761,3306.815,2369.7377,170.1524
2015-12-10,3623.0842,7350.2098,10035.4491,2695.507,8134.48,3290.116,2357.2086,170.3296
2015-12-11,3608.0587,7290.7017,9946.1212,2671.292,8082.685,3275.618,2342.4527,170.4001
2015-12-14,3711.322,7441.0301,10118.9023,2709.265,8259.688,3371.681,2414.9166,170.4159
2015-12-15,3694.3885,7498.1813,10278.4692,2745.7,8323.431,3341.151,2383.8318,170.4196
2015-12-16,3685.4398,7529.4028,10374.2291,2763.114,8344.35,3327.024,2376.5351,170.5219
2015-12-17,3755.8881,7716.246,10679.9622,2835.701,8512.475,3384.033,2408.3212,170.5924
2015-12-18,3767.9128,7699.37,10629.9701,2830.259,8478.873,3403.382,2422.8345,170.7514
2015-12-21,3865.965,7788.564,10699.61,2829.921,8573.696,3506.131,2500.064,171.0524
2015-12-22,3876.7325,7856.6081,10809.2423,2839.852,8652.636,3502.795,2496.054,171.3877
2015-12-23,3866.3814,7773.2825,10638.1595,2783.942,8556.143,3506.097,2503.059,171.439
2015-12-24,3829.4022,7753.0367,10633.1896,2795.78,8517.341,3473.874,2481.7542,171.6053
2015-12-25,3838.201,7792.1244,10726.991,2794.73,8565.717,3482.117,2492.3364,171.8938
2015-12-28,3727.6316,7603.3609,10515.3609,2735.485,8392.675,3379.006,2411.4081,172.107
2015-12-29,3761.8745,7674.3881,10653.7085,2749.822,8467.39,3410.067,2432.8795,172.1846
2015-12-30,3765.1752,7741.0472,10806.704,2779.513,8542.202,3410.594,2432.773,172.2389
2015-12-31,3731.0047,7617.689,10614.3785,2714.048,8393.825,3388.419,2420.8008,172.1494
2016-01-04,3469.0662,6983.4044,9694.8363,2491.24,7703.189,3176.942,2270.4609,172.0665
2016-01-05,3478.7797,6889.7414,9452.0406,2416.725,7604.328,3202.158,2288.1127,171.8758
2016-01-06,3539.8082,7065.6068,9709.5692,2468.366,7747.718,3248.917,2317.6465,171.9151
2016-01-07,3294.3839,6462.2428,8856.4914,2256.524,7113.516,3053.242,2180.5889,172.141
2016-01-08,3361.5632,6570.4316,8876.2526,2248.99,7200.3,3116.66,2219.6119,172.255
2016-01-11,3192.4499,6128.6558,8205.122,2106.358,6745.32,2982.493,2120.2342,172.3733
2016-01-12,3215.7099,6136.6632,8187.9598,2147.531,6810.767,2997.206,2131.3679,172.5985
2016-01-13,3155.8787,5924.044,7836.1229,2059.776,6602.306,2955.312,2105.5066,172.9029
2016-01-14,3221.5714,6124.8202,8157.7372,2175.012,6842.091,2998.007,2132.0757,173.0803
2016-01-15,3118.7301,5893.6815,7868.1676,2112.902,6632.113,2909.854,2070.9283,173.0058
2016-01-18,3130.7289,5978.9076,8060.8792,2174.934,6741.677,2910.927,2069.2746,172.9617
2016-01-19,3223.1251,6197.0947,8388.3835,2241.696,6971.626,2992.769,2128.5743,172.928
2016-01-20,3174.3781,6138.5031,8321.3921,2204.648,6876.357,2944.69,2088.7229,172.7979
2016-01-21,3081.3454,5886.8835,7944.5669,2112.404,6632.845,2873.615,2040.9775,172.7759
2016-01-22,3113.4626,5980.6111,8074.2854,2149.586,6700.964,2900.293,2061.9621,172.9364
2016-01-25,3128.886,6041.3261,8180.5037,2158.824,6760.554,2907.121,2065.4437,172.7937
2016-01-26,2940.5085,5589.3069,7545.5442,1994.047,6304.518,2747.631,1951.6136,172.6609
2016-01-27,2930.3519,5514.1886,7466.7458,1997.465,6256.075,2743.097,1953.4647,172.493
2016-01-28,2853.7562,5271.2325,7100.9014,1906.461,6047.346,2685.327,1912.7205,172.3604
2016-01-29,2946.0902,5469.1254,7385.7587,1994.065,6272.912,2767.023,1973.0052,172.5331
2016-02-01,2901.0477,5399.4771,7292.6133,1992.695,6201.989,2722.1,1937.0729,172.5916
2016-02-02,2961.3337,5586.6266,7576.0654,2075.287,6391.59,2768.006,1969.6161,172.5946
2016-02-03,2948.6386,5610.1734,7630.4588,2090.513,6398.524,2751.467,1952.3665,172.4705
2016-02-04,2984.7598,5721.4853,7807.4008,2126.636,6484.771,2781.468,1974.2364,172.531
2016-02-05,2963.7894,5664.1971,7718.7083,2096.986,6399.217,2767.554,1967.2595,172.5518
2016-02-15,2946.7066,5668.0398,7726.37,2116.838,6400.88,2744.675,1948.2752,172.9083
2016-02-16,3037.0353,5902.5341,8069.5941,2201.925,6643.883,2820.294,2000.9027,172.8674
2016-02-17,3063.3199,5971.4123,8202.1465,2215.341,6727.219,2839.645,2014.4428,172.8512
2016-02-18,3053.6985,5957.1305,8176.1396,2190.911,6687.463,2829.399,2009.2727,172.8639
2016-02-19,3051.585,5979.5164,8239.2559,2211.006,6714.978,2823.199,2004.1065,172.98
2016-02-22,3118.8675,6103.7225,8407.8524,2245.564,6843.932,2885.025,2053.8631,173.0358
2016-02-23,3089.3632,6070.4998,8357.3553,2218.119,6798.582,2855.08,2029.5223,173.0588
2016-02-24,3109.5454,6111.0427,8364.6626,2203.741,6784.095,2874.52,2041.3881,173.0736
2016-02-25,2918.7501,5626.0522,7702.5912,2037.143,6284.617,2721.857,1932.6015,173.063
2016-02-26,2948.0306,5648.9376,7666.8226,2014.92,6304.217,2750.959,1955.3953,173.0313
2016-02-29,2877.4666,5350.4337,7183.6763,1880.146,5998.284,2716.527,1944.6111,173.112
2016-03-01,2930.6937,5473.6349,7345.0859,1934.919,6138.748,2758.917,1973.1936,173.214
2016-03-02,3051.3327,5753.1482,7711.886,2017.604,6399.489,2859.489,2043.4067,173.2212
2016-03-03,3058.4219,5776.977,7727.1599,2007.076,6404.891,2868.956,2053.2726,173.29
2016-03-04,3093.8895,5621.5614,7418.8006,1907.041,6261.244,2939.216,2122.2692,173.3309
2016-03-07,3104.8397,5752.5482,7600.4372,1953.332,6352.877,2930.031,2107.6731,173.3722
2016-03-08,3107.6727,5764.3253,7670.6898,2002.191,6358.052,2935.173,2115.158,173.2705
2016-03-09,3071.907,5617.0376,7500.17,1970.813,6242.926,2919.557,2111.9188,173.392
2016-03-10,3013.1457,5521.948,7376.6974,1936.968,6159.337,2862.052,2061.451,173.583
2016-03-11,3018.2844,5508.9818,7349.567,1934.87,6140.842,2872.234,2070.7239,173.7005
2016-03-14,3065.6904,5690.5904,7640.1307,2023.128,6335.972,2894.292,2078.4096,173.7985
2016-03-15,3074.7796,5639.8012,7571.8197,1996.92,6273.005,2915.765,2101.1167,173.8529
2016-03-16,3090.0328,5562.8037,7484.2256,1977.538,6199.729,2947.597,2136.1277,174.002
2016-03-17,3124.2039,5745.975,7779.8753,2087.293,6410.727,2955.742,2131.4813,174.0854
2016-03-18,3171.963,5949.263,8097.204,2177.87,6632.239,2980.066,2141.177,174.1255
2016-03-21,3249.4372,6099.4805,8325.977,2227.034,6801.93,3047.724,2193.3853,174.1478
2016-03-22,3225.7903,6075.4922,8311.2112,2221.702,6811.987,3022.546,2173.256,174.1285
