trade_date,采掘,化工,钢铁,有色金属,建筑材料,建筑装饰,电气设备,机械设备,国防军工,汽车,家用电器,纺织服装,轻工制造,商业贸易,农林牧渔,食品饮料,休闲服务,医药生物,公用事业,交通运输,房地产,电子,计算机,传媒,通信,银行,非银金融,综合
2014-04-25,2564.6,1766.45,1432.79,2309.63,3037.6,1410.21,3434.42,902.34,882.03,2871.46,2768.14,1609.0,1690.17,2899.98,1665.01,4510.85,3109.93,4818.85,1730.97,1552.06,2515.12,1762.56,2448.59,855.55,1460.65,2068.39,967.53,1724.76
2014-04-30,2534.53,1721.48,1408.56,2291.23,3053.19,1409.39,3376.79,886.15,861.71,2891.82,2744.43,1604.97,1677.29,2890.5,1634.53,4529.39,3107.64,4785.8,1719.34,1553.64,2464.71,1756.48,2421.14,852.63,1459.74,2064.97,968.34,1703.85
2014-05-09,2573.93,1703.21,1416.42,2335.71,2989.71,1397.4,3273.82,881.18,862.61,2821.75,2697.0,1576.83,1665.37,2825.98,1647.72,4454.51,3058.99,4740.9,1702.16,1538.71,2363.56,1768.08,2371.9,841.18,1440.01,2037.13,976.96,1685.99
2014-05-16,2623.71,1706.25,1433.55,2349.75,3003.86,1406.58,3276.59,879.14,885.3,2814.98,2682.39,1581.07,1677.62,2832.22,1669.39,4410.69,3099.81,4698.4,1704.33,1558.24,2413.98,1756.67,2361.91,835.87,1436.98,2056.53,974.92,1692.6
2014-05-23,2609.08,1724.09,1431.89,2342.68,3018.42,1412.57,3331.58,885.93,877.93,2852.9,2698.65,1589.84,1691.49,2847.42,1681.69,4383.84,3140.36,4774.96,1730.35,1549.79,2480.86,1792.04,2523.3,865.87,1488.56,2052.09,972.54,1712.9
2014-05-30,2597.8,1730.74,1435.12,2359.7,3030.98,1419.99,3385.62,889.48,893.34,2904.89,2767.85,1590.18,1691.87,2885.47,1677.45,4381.85,3155.19,4873.49,1728.65,1536.74,2483.13,1828.41,2632.21,869.39,1536.5,2051.16,973.29,1726.17
2014-06-06,2584.16,1727.21,1421.86,2332.15,3017.66,1408.45,3379.9,891.29,888.13,2893.49,2722.98,1585.47,1689.66,2859.42,1664.95,4309.59,3111.21,4879.42,1737.17,1526.63,2452.74,1824.67,2627.2,900.79,1519.39,2042.71,964.54,1725.48
2014-06-13,2616.39,1758.16,1437.74,2390.44,3066.56,1424.37,3476.76,916.73,915.17,2992.93,2800.39,1605.47,1717.72,2886.98,1694.49,4381.38,3154.85,4954.22,1766.15,1548.06,2475.97,1878.98,2703.97,916.34,1551.57,2094.73,986.59,1756.5
2014-06-20,2564.81,1709.02,1404.41,2382.71,2975.43,1385.12,3400.89,898.53,899.5,2935.68,2704.97,1557.89,1675.1,2760.3,1645.57,4259.95,3052.48,4823.78,1729.09,1514.59,2417.16,1828.76,2629.92,878.35,1519.81,2078.91,964.44,1719.89
2014-06-27,2606.63,1766.68,1462.19,2445.69,3048.5,1411.49,3516.33,923.76,949.98,3046.65,2765.6,1602.96,1742.37,2816.14,1694.12,4369.12,3196.14,4964.69,1753.98,1520.15,2462.22,1880.72,2721.49,909.27,1591.63,2042.58,962.63,1776.16
2014-07-04,2648.0,1804.02,1472.2,2514.89,3111.91,1428.88,3628.28,952.99,993.67,3134.28,2781.38,1665.1,1778.8,2876.44,1743.33,4392.82,3230.06,5111.39,1782.14,1555.44,2512.91,1932.52,2792.87,920.78,1633.36,2055.71,981.22,1804.08
2014-07-11,2631.87,1805.2,1497.6,2542.89,3125.86,1437.5,3648.11,962.15,1057.06,3161.12,2770.31,1666.96,1774.01,2859.13,1732.03,4304.22,3201.51,5050.27,1787.1,1545.42,2544.91,1888.39,2716.85,886.93,1647.24,1994.23,970.95,1811.94
2014-07-18,2615.41,1817.69,1524.03,2571.21,3184.79,1453.38,3651.84,954.65,983.46,3179.38,2809.83,1678.76,1777.03,2871.07,1769.35,4543.56,3196.32,5014.76,1807.98,1572.53,2610.45,1863.32,2639.88,847.22,1603.76,1986.32,981.58,1814.77
2014-07-25,2752.1,1848.06,1573.82,2724.36,3263.66,1495.23,3702.12,959.86,994.92,3310.45,2895.11,1696.56,1771.58,2922.99,1808.9,4638.43,3167.83,5009.27,1826.46,1606.76,2735.55,1844.32,2635.65,840.75,1596.56,2081.1,1044.74,1835.12
2014-08-01,2907.43,1905.26,1626.87,2797.21,3298.1,1523.43,3786.52,985.3,1050.81,3377.12,2977.79,1732.38,1827.69,3017.78,1874.33,4813.92,3281.58,5223.13,1858.82,1627.06,2747.06,1904.47,2727.43,862.34,1619.87,2194.57,1083.07,1882.37
2014-08-08,2936.73,1952.64,1714.74,2927.65,3371.03,1538.73,3872.06,1011.25,1082.13,3439.89,2951.11,1777.13,1863.37,3064.83,1889.47,4824.54,3403.33,5250.88,1881.55,1653.55,2749.68,1982.42,2828.68,888.07,1662.46,2153.82,1084.74,1918.15
2014-08-15,2985.29,2003.26,1727.02,2923.24,3449.39,1574.41,3962.44,1038.47,1087.43,3544.91,3027.95,1818.13,1909.95,3143.82,1961.77,4885.14,3481.38,5328.28,1928.81,1699.1,2814.16,2079.41,2889.39,900.92,1694.59,2149.33,1115.07,1962.05
2014-08-22,2983.73,2036.13,1771.01,2959.76,3488.29,1597.24,4083.04,1068.3,1112.8,3536.89,3081.98,1880.27,1948.41,3235.46,1985.53,4884.44,3671.0,5432.65,1989.58,1734.33,2858.61,2120.82,2984.38,969.25,1744.11,2130.52,1097.26,2076.4
2014-08-29,2932.03,2009.78,1713.27,2876.76,3424.03,1562.44,4012.26,1048.54,1127.86,3507.2,2992.51,1861.85,1922.33,3165.16,1952.83,4862.93,3604.53,5329.29,1975.83,1706.41,2794.73,2111.67,2955.07,944.08,1699.82,2109.31,1080.96,2052.58
2014-09-05,3058.21,2101.28,1804.27,3033.83,3596.98,1642.92,4287.05,1110.04,1264.19,3687.44,3131.84,1956.96,2024.93,3320.65,2023.16,5095.35,3768.05,5556.41,2092.28,1860.7,2943.24,2209.24,3115.53,986.54,1805.42,2184.8,1136.36,2140.16
2014-09-12,3061.31,2148.24,1850.29,3042.34,3662.1,1685.33,4360.32,1145.96,1321.26,3722.56,3154.71,2020.66,2075.07,3427.43,2074.81,5021.56,3927.2,5629.72,2138.37,1899.06,2957.47,2226.9,3161.8,1000.77,1843.84,2149.77,1116.8,2201.34
2014-09-19,3067.59,2144.16,1879.38,3014.9,3657.68,1693.43,4329.85,1149.31,1290.56,3668.21,3136.61,2039.81,2067.61,3453.21,2127.01,4972.93,3995.05,5707.24,2156.31,1911.83,2968.75,2189.05,3156.28,974.98,1840.54,2159.64,1105.75,2220.36
2014-09-26,3089.56,2183.63,1908.29,3046.38,3734.7,1732.07,4429.62,1182.96,1336.47,3725.81,3133.83,2072.22,2107.42,3495.19,2199.0,4966.71,4048.22,5762.28,2178.21,1946.49,2988.59,2218.41,3243.82,985.8,1910.22,2135.1,1124.32,2266.54
2014-09-30,3151.54,2217.76,1906.18,3069.76,3783.07,1754.64,4476.4,1199.49,1357.48,3790.48,3100.98,2112.83,2141.23,3567.89,2211.63,5002.5,4077.76,5848.25,2208.7,1972.17,3009.95,2262.06,3359.47,1001.6,1943.96,2137.18,1130.29,2311.63
2014-10-10,3174.68,2250.63,1946.72,3087.6,3835.3,1798.69,4501.33,1210.47,1404.82,3839.54,3156.59,2133.52,2183.39,3576.69,2230.99,4986.82,4007.72,6021.45,2219.21,1991.7,3107.5,2281.84,3351.26,1006.35,1963.86,2144.57,1129.1,2349.61
2014-10-17,3103.53,2204.04,1949.4,3004.37,3716.38,1751.87,4339.05,1197.84,1372.06,3751.93,3104.41,2099.39,2140.32,3482.04,2159.46,4890.6,3891.49,6013.3,2159.6,1941.33,3031.01,2215.14,3264.15,987.03,1887.17,2129.45,1142.97,2294.38
2014-10-24,2979.28,2159.88,1854.64,2909.82,3648.67,1712.01,4239.06,1178.46,1334.12,3698.3,3051.84,2058.73,2060.74,3425.3,2130.18,4748.25,3818.86,5829.95,2126.25,1932.82,2943.21,2172.19,3263.43,968.86,1869.24,2119.03,1121.57,2240.77
2014-10-31,3124.73,2237.8,2023.67,3039.49,3867.92,1837.19,4431.56,1240.44,1384.49,3861.73,3186.09,2165.46,2164.85,3627.2,2194.08,4828.88,3983.96,6019.13,2273.24,2113.19,3092.05,2242.68,3377.81,987.13,1927.05,2238.3,1188.46,2343.15
2014-11-07,3090.39,2239.3,2020.26,2992.88,3873.54,1908.03,4475.42,1260.86,1379.67,3812.05,3228.6,2162.7,2159.88,3606.37,2194.39,4706.81,4052.78,5908.46,2312.66,2160.87,3100.44,2225.76,3403.45,986.52,1925.23,2199.32,1219.65,2342.5
2014-11-14,3162.63,2199.22,2113.14,3033.72,3857.0,1910.91,4345.45,1220.97,1282.71,3791.73,3273.6,2123.93,2120.6,3567.7,2219.53,4932.62,4009.97,5795.44,2293.01,2201.61,3159.53,2139.2,3255.76,954.79,1884.03,2304.03,1299.1,2305.43
2014-11-21,3124.9,2258.52,2110.71,3058.6,3931.13,1935.43,4450.93,1260.41,1287.42,3868.96,3270.74,2195.5,2184.77,3694.1,2267.61,4885.53,4118.16,5895.89,2346.76,2249.01,3188.7,2196.64,3417.06,1012.41,1931.33,2257.08,1338.04,2362.15
2014-11-28,3274.97,2328.84,2237.9,3214.37,4105.77,2077.39,4578.43,1318.26,1341.99,3979.07,3336.09,2271.81,2257.65,3876.56,2328.4,4976.72,4206.53,6016.13,2440.82,2368.37,3534.14,2263.29,3635.66,1051.28,2002.4,2578.3,1562.07,2490.71
2014-12-05,3584.5,2339.38,2376.02,3387.42,4164.44,2080.19,4563.19,1320.15,1502.42,4075.09,3551.55,2276.85,2233.54,3964.47,2320.5,5214.8,4139.32,6054.44,2534.77,2424.53,3647.24,2236.29,3735.49,1067.24,2055.42,2968.49,1970.66,2509.78
2014-12-12,3525.92,2369.09,2691.05,3463.26,4438.01,2360.07,4653.21,1364.97,1533.04,4204.76,3655.63,2297.62,2255.08,4131.15,2367.02,5401.62,4168.26,6091.16,2729.72,2697.28,3775.09,2248.49,3705.45,1123.4,2083.39,2802.3,1964.88,2559.77
2014-12-19,3663.07,2350.22,2903.9,3443.17,4369.95,2802.85,4600.52,1385.23,1562.42,4149.39,3666.53,2284.52,2196.52,4107.43,2322.95,5310.46,4128.81,5945.04,2829.59,2873.76,3765.48,2175.28,3730.18,1092.14,2104.74,3071.84,2176.68,2499.75
2014-12-26,3669.27,2347.57,2776.16,3373.24,4389.98,2799.23,4507.13,1349.11,1503.73,4030.69,3686.82,2238.5,2150.28,4115.54,2276.61,5471.01,4079.68,5822.73,2882.5,2726.59,3786.03,2102.01,3537.61,1069.94,2045.45,3243.13,2283.59,2439.14
2014-12-31,3652.1,2301.95,2763.95,3318.85,4460.91,2834.02,4423.94,1330.34,1472.61,3934.4,3606.09,2191.86,2096.03,4068.14,2201.3,5511.02,4004.66,5750.95,2851.89,2660.55,4085.59,2039.83,3376.28,1010.73,1988.74,3429.09,2370.52,2365.51
2015-01-09,3812.96,2370.28,2719.27,3428.33,4439.2,2730.34,4543.52,1373.51,1485.78,4180.71,3856.32,2243.61,2147.17,4060.81,2261.17,5646.34,4093.59,5901.32,2833.39,2724.22,3975.9,2086.54,3544.91,1056.12,2049.64,3312.14,2323.46,2401.2
2015-01-16,3778.63,2417.85,2703.76,3396.33,4414.96,2749.91,4701.89,1398.0,1505.49,4295.76,3992.14,2254.84,2182.1,4098.9,2318.05,5577.95,4165.09,6034.09,2842.07,2701.19,4048.13,2153.22,3878.19,1131.64,2106.3,3468.26,2378.52,2408.99
2015-01-23,3701.57,2475.39,2710.97,3510.91,4424.49,2691.1,4849.97,1440.34,1588.43,4309.74,3991.21,2347.07,2262.47,4187.88,2400.39,5509.47,4321.53,6231.51,2811.9,2702.9,4169.43,2239.13,3983.73,1160.41,2160.93,3304.81,2292.74,2483.38
2015-01-30,3574.88,2475.33,2753.6,3463.97,4416.58,2660.59,4803.73,1420.71,1550.34,4266.91,3978.62,2407.19,2280.7,4289.58,2437.4,5475.41,4302.0,6182.36,2825.8,2671.7,4097.44,2243.59,3986.69,1169.21,2136.14,3075.84,2142.74,2485.68
2015-02-06,3413.35,2413.72,2652.84,3318.79,4274.63,2555.84,4660.78,1366.69,1485.35,4192.46,3838.24,2382.78,2289.65,4216.15,2330.24,5324.46,4259.2,6074.74,2650.76,2547.79,3927.69,2215.62,4205.54,1219.89,2131.04,2945.69,2114.39,2475.39
2015-02-13,3520.22,2501.06,2779.87,3445.0,4452.42,2700.97,4850.12,1426.25,1542.71,4392.75,4065.84,2486.9,2365.79,4447.09,2403.66,5561.42,4446.64,6353.43,2766.61,2662.6,4104.69,2303.06,4503.97,1300.02,2263.58,3028.63,2233.12,2539.15
2015-02-17,3566.72,2561.52,2826.06,3499.86,4519.86,2767.42,4963.43,1448.74,1564.74,4574.87,4221.46,2543.16,2423.29,4574.05,2440.21,5568.21,4521.16,6504.03,2813.37,2765.48,4177.86,2372.06,4701.65,1364.28,2362.74,3026.77,2253.75,2635.08
2015-02-27,3654.27,2623.12,2914.81,3599.44,4575.06,2937.53,5081.98,1486.32,1637.7,4612.93,4235.19,2594.16,2467.06,4586.64,2496.32,5654.49,4536.66,6539.11,2907.32,2816.37,4213.18,2408.8,4706.9,1359.93,2431.33,3046.56,2272.8,2691.61
2015-03-06,3652.36,2692.77,2929.57,3751.65,4679.75,2867.26,5212.1,1536.19,1610.45,4623.67,4136.43,2706.75,2543.21,4786.29,2588.68,5635.96,4706.11,6745.21,2912.2,2778.68,4159.82,2474.88,4718.56,1349.93,2382.45,2890.91,2171.53,2745.77
2015-03-13,3788.64,2761.83,3048.44,3748.13,4830.16,2939.38,5388.92,1562.09,1623.76,4775.84,4333.63,2801.87,2646.45,4944.25,2665.52,5763.24,4893.6,6959.52,2988.53,2968.36,4294.46,2547.56,5068.59,1421.74,2486.26,3180.57,2216.84,2859.03
2015-03-20,4021.7,2952.61,3316.51,4026.83,5197.58,3280.25,5835.12,1698.56,1741.8,5051.91,4624.19,3059.83,2882.2,5352.39,2854.5,6073.28,5286.63,7378.84,3223.86,3270.68,4642.07,2736.12,5690.31,1543.12,2695.01,3306.21,2487.24,3076.1
2015-03-27,4181.12,3058.63,3425.43,4183.29,5378.96,3518.72,6158.1,1806.21,1817.0,5226.32,4722.7,3208.43,3017.21,5643.65,3014.02,6314.51,5643.58,7665.47,3312.63,3353.51,4887.26,2854.09,6019.25,1589.44,2798.82,3258.65,2449.12,3152.02
2015-04-03,4382.79,3278.37,3599.2,4403.16,5896.6,3728.89,6872.84,1921.59,1913.59,5604.85,5067.41,3440.53,3265.04,6045.2,3192.53,6488.45,5939.6,8225.55,3521.24,3519.06,5107.35,3124.64,6472.46,1660.12,3000.37,3376.54,2630.77,3402.78
2015-04-10,4501.98,3358.74,3725.16,4455.04,5963.69,3843.49,6972.39,2020.51,1874.39,5596.93,5121.98,3560.5,3333.51,6258.75,3243.09,6750.1,5970.5,8641.87,3572.3,3677.3,5474.26,3179.3,6642.6,1671.85,3051.64,3618.02,2815.65,3512.75
2015-04-17,4740.97,3392.68,3853.69,4559.14,6088.18,4328.56,7109.77,2226.22,2072.5,5714.14,5233.26,3653.03,3321.54,6241.09,3259.1,7050.1,6090.93,8745.8,3782.74,4012.45,5496.72,3102.46,6354.49,1622.67,3106.87,3875.08,2799.06,3518.87
2015-04-24,4996.3,3570.82,4275.23,4889.52,6277.06,4515.58,7521.56,2298.51,2220.04,6075.7,5518.84,3866.17,3534.49,6518.89,3404.33,7465.95,6370.79,9117.44,3930.68,4204.6,5709.21,3285.61,6800.31,1872.93,3394.45,3681.81,2805.32,3690.64
2015-04-30,4921.9,3592.24,4131.27,4837.04,6253.3,4823.4,7437.42,2257.29,2305.18,5969.82,5733.6,3863.45,3608.9,6512.91,3392.58,7353.11,6474.0,9116.83,4032.46,4312.23,5861.22,3251.68,6926.9,1986.7,3418.82,3778.97,2784.61,3679.68
2015-05-08,4568.19,3504.76,3761.57,4611.67,6001.4,4370.25,7310.6,2219.04,2260.38,5844.18,5516.09,3773.64,3608.23,6498.45,3273.61,7327.88,6349.8,9056.43,3855.98,3901.7,5546.63,3283.4,7425.93,2012.13,3407.47,3618.42,2727.31,3579.6
2015-05-15,4688.74,3733.69,3941.84,4925.73,6279.4,4536.8,7949.48,2384.65,2479.13,6094.05,5674.46,4162.62,4010.12,7057.78,3637.77,7446.98,6768.61,9634.43,4081.9,4036.65,5778.54,3524.91,8035.36,2230.62,3701.89,3551.55,2669.37,3889.53
2015-05-22,5098.13,4177.14,4224.73,5252.74,6881.01,4927.99,8956.73,2669.5,2721.62,6766.42,6267.64,4717.45,4575.52,7848.34,4145.64,8178.72,7416.11,10780.67,4437.97,4501.0,6366.15,3978.4,9086.31,2440.33,4200.27,3751.79,2856.3,4418.56
2015-05-29,5083.51,4307.63,4278.55,5285.61,7146.69,4766.93,9184.43,2766.39,3012.3,6881.84,6452.34,4781.24,4687.52,7741.6,4224.53,8172.18,7808.44,10929.4,4492.24,4506.02,6366.91,4231.17,9320.58,2412.09,4363.16,3574.97,2688.89,4593.75
2015-06-05,5915.8,4799.67,4798.53,5993.64,7848.4,5376.79,10266.4,3000.41,3152.09,7580.52,6954.29,5314.64,5146.41,8566.49,4683.13,8575.76,8585.01,11860.36,5009.1,4994.22,7130.16,4639.67,10074.91,2590.72,4760.77,3901.38,2848.21,5169.66
2015-06-12,6171.86,5014.72,5112.19,6031.17,8214.93,5271.74,10480.95,2969.97,3181.64,7868.19,7106.51,5604.21,5405.92,9206.73,4952.95,9229.21,8922.79,12300.75,5186.12,5336.5,7480.48,4832.46,10156.61,2658.08,4844.68,4039.88,2879.64,5442.11
2015-06-19,5424.0,4366.24,4642.55,5235.22,7120.57,4415.73,8904.05,2517.66,2808.22,6918.3,6296.64,4991.29,4836.5,8019.04,4307.31,7998.37,7772.35,10636.35,4655.75,4753.64,6651.32,4178.26,8645.63,2262.39,4089.36,3550.03,2521.41,4715.4
2015-06-26,5104.05,3998.6,4396.13,4728.56,6484.44,4026.57,8098.1,2304.99,2666.09,6252.1,5956.55,4428.84,4455.97,7160.86,4009.13,7671.25,7058.68,9660.19,4514.33,4500.35,6111.45,3811.03,7492.88,1969.11,3659.14,3441.89,2335.75,4316.09
2015-07-03,4156.23,3276.46,3688.15,3714.7,5173.37,3281.39,6600.45,1872.14,1956.12,5264.16,5181.77,3537.78,3710.19,5591.57,3194.33,6839.61,6120.92,8381.47,3641.64,3716.28,5035.66,3142.93,6222.49,1702.64,3012.39,3421.56,2123.93,3526.51
2015-07-10,4108.89,3127.38,3759.41,3543.79,5100.53,3666.59,6335.81,1826.57,1796.35,5265.06,5207.84,3358.03,3517.61,5294.1,3057.51,7063.54,5874.51,8130.47,3544.55,3660.9,4955.68,2996.56,5797.98,1642.0,2839.45,3830.41,2300.57,3295.67
2015-07-17,4244.06,3407.62,3801.88,3834.13,5413.07,3745.15,7024.1,1970.14,2228.16,5501.57,5408.87,3718.27,3724.95,5876.23,3460.25,7185.07,6292.0,9021.84,3801.05,3863.24,5301.69,3301.8,6497.48,1765.3,3182.96,3657.42,2200.24,3565.69
2015-07-24,4531.87,3618.27,3941.69,4078.13,5773.33,3919.18,7462.04,2086.35,2554.59,5675.19,5414.94,4091.63,3980.87,6255.63,3848.55,7285.57,6808.85,9391.92,4016.96,4146.38,5647.97,3550.89,6996.55,1860.05,3529.94,3518.51,2153.62,3787.59
2015-07-31,4030.36,3270.8,3640.85,3673.12,5253.56,3521.48,6678.02,1890.86,2378.23,5176.81,5026.67,3696.12,3618.97,5701.29,3582.95,6840.66,6374.95,8488.17,3726.69,3769.28,5159.05,3165.78,6037.5,1708.66,3105.26,3260.98,1910.5,3379.22
2015-08-07,4228.06,3414.67,3737.44,3846.2,5692.89,3650.44,7029.26,1953.54,2443.03,5490.91,5237.7,3798.61,3730.28,5757.8,3634.11,6981.13,6294.33,8819.65,3882.53,3992.23,5221.0,3295.46,6199.59,1712.68,3212.17,3323.23,1903.41,3520.15
2015-08-14,4587.04,3661.94,3987.19,4161.22,6134.09,3978.27,7484.02,2093.55,2702.14,5864.27,5452.57,4267.31,3971.11,6713.74,3957.25,7174.09,6848.76,9226.61,4199.12,4162.94,5742.19,3501.72,6532.73,1814.96,3464.94,3280.39,2004.5,3823.25
2015-08-21,3999.24,3215.92,3732.18,3719.9,5481.22,3392.53,6579.55,1812.27,2288.6,5048.92,4789.72,3727.9,3658.37,5843.1,3566.2,6503.4,5942.95,8248.4,3709.39,3750.82,5064.04,3090.89,5789.66,1597.41,3068.35,3031.38,1690.57,3559.34
2015-08-28,3532.34,2913.28,3220.97,3264.17,4933.59,3078.94,5890.11,1638.56,2002.55,4651.19,4438.84,3404.71,3397.46,5368.51,3219.73,6226.1,5498.42,7633.25,3417.41,3493.38,4624.65,2750.88,5049.79,1448.34,2742.45,2958.28,1561.0,3216.96
2015-09-02,3309.05,2618.76,3109.16,3023.63,4452.72,2999.05,5319.98,1460.02,1800.11,4260.9,4145.62,3005.6,3072.59,4733.73,2768.58,6017.97,4932.96,7026.73,3229.43,3336.11,4311.92,2472.16,4373.86,1319.82,2490.94,3205.65,1531.75,2872.45
2015-09-11,3406.0,2803.09,3131.98,3170.14,4799.43,3055.01,5669.42,1585.73,1782.28,4496.33,4197.65,3239.12,3265.82,5122.69,2973.49,6021.51,5325.7,7418.84,3347.69,3473.03,4553.16,2655.65,4910.42,1428.81,2630.82,3071.55,1552.29,3131.18
2015-09-18,3257.79,2643.23,2778.19,2970.51,4516.13,2963.94,5332.5,1527.95,1626.41,4297.13,3913.35,3035.74,3084.84,4803.51,2776.79,5869.86,5288.39,7068.18,3151.45,3358.18,4277.23,2466.21,4718.1,1358.63,2441.9,3069.37,1505.26,2958.42
2015-09-25,3262.48,2661.56,2691.69,2965.43,4564.7,2928.62,5438.61,1528.32,1689.5,4336.8,3848.51,3042.03,3131.64,4849.19,2815.41,5866.56,5331.53,7147.34,3116.34,3363.68,4273.87,2475.75,4712.65,1396.04,2487.86,3071.06,1501.96,2958.43
2015-09-30,3174.37,2643.21,2667.77,2946.13,4526.31,2878.62,5454.45,1526.99,1710.58,4475.44,3860.89,3063.46,3166.12,4795.03,2854.43,5864.88,5385.32,7191.24,3079.32,3332.28,4234.09,2487.62,4853.86,1416.88,2499.66,3037.53,1484.48,2953.3
2015-10-09,3340.99,2790.87,2783.9,3146.33,4768.52,3002.67,5804.41,1616.76,1810.35,4699.37,4054.88,3214.49,3286.02,5036.9,3040.49,6047.28,5468.11,7566.56,3229.33,3443.11,4452.7,2640.28,5192.75,1479.04,2659.18,3078.93,1584.04,3082.62
2015-10-16,3606.15,3048.8,2986.28,3408.88,5118.26,3232.67,6413.73,1765.52,2018.31,5003.67,4318.07,3491.37,3536.7,5529.32,3298.54,6295.85,5879.91,7978.58,3489.67,3725.08,4852.92,2867.45,5789.26,1629.43,2913.18,3141.17,1701.18,3220.62
2015-10-23,3577.7,3073.52,2934.93,3423.66,5089.2,3291.91,6496.96,1783.7,1993.83,5045.49,4424.56,3594.2,3594.0,5735.32,3265.15,6375.85,5969.99,8461.13,3515.01,3641.55,5007.59,2930.83,5953.8,1667.7,3040.66,3167.28,1727.57,3347.43
2015-10-30,3486.72,3101.1,2858.11,3406.37,4994.4,3243.18,6504.12,1779.35,2061.47,5117.03,4394.47,3635.11,3549.52,5605.02,3291.36,6410.49,5936.83,8247.85,3474.14,3599.69,4923.82,2940.86,6010.23,1652.31,3012.71,3148.32,1721.81,3362.95
2015-11-06,3693.31,3247.24,2982.62,3640.48,5228.04,3491.35,6699.71,1883.09,2136.9,5372.77,4684.34,3821.93,3703.47,5841.99,3495.13,6590.34,6451.9,8545.34,3640.13,3779.77,5149.5,3117.64,6443.39,1756.08,3184.28,3299.06,2045.06,3543.72
2015-11-13,3725.67,3343.52,2942.91,3732.53,5327.28,3411.85,7073.76,1900.06,2083.56,5563.82,4668.38,3893.4,3781.54,5747.44,3510.02,6535.26,6502.62,8658.91,3691.42,3747.33,5166.14,3221.97,6556.01,1776.41,3213.66,3271.67,2049.76,3766.53
2015-11-20,3783.17,3463.76,2969.81,3856.25,5518.77,3476.02,7293.12,2001.07,2174.12,5629.29,4811.02,4029.06,3940.89,5847.79,3626.3,6659.28,6682.51,8810.43,3713.45,3755.36,5413.58,3474.37,6815.05,1826.96,3388.19,3347.16,2006.25,3975.34
2015-11-27,3552.52,3352.03,2786.88,3658.46,5228.95,3238.19,6823.42,1880.37,2013.41,5393.53,4634.19,3862.5,3826.53,5594.43,3494.88,6420.03,6349.33,8449.77,3480.97,3546.93,5121.12,3299.99,6461.52,1735.08,3247.62,3192.18,1867.0,3867.78
2015-12-04,3607.28,3474.67,2815.71,3713.75,5453.07,3301.41,6885.55,1915.3,1951.22,5553.5,4850.56,3925.44,3898.69,5688.99,3620.92,6646.6,6660.78,8645.1,3550.48,3548.31,5583.92,3354.81,6459.82,1767.39,3238.72,3319.67,1920.65,3954.18
2015-12-11,3475.99,3369.24,2710.81,3714.85,5353.28,3110.79,6676.63,1853.42,1862.4,5459.34,4818.77,3890.32,3786.26,5581.53,3473.03,6491.56,6700.21,8510.81,3405.51,3477.85,5491.13,3288.8,6489.55,1769.37,3274.87,3264.58,1893.0,3913.31
2015-12-18,3704.24,3565.38,2836.29,3902.93,5690.64,3284.4,7107.8,1962.77,1937.64,5709.97,5000.03,4138.76,3963.29,5957.27,3687.44,6870.85,7183.52,8963.89,3567.37,3629.61,5993.03,3505.92,6858.82,1862.96,3469.14,3345.07,1997.25,4180.83
2015-12-25,3738.18,3646.08,2848.29,3927.97,5776.97,3317.22,7157.54,1983.49,1919.93,5850.13,5228.07,4196.65,3999.43,6091.49,3788.04,7096.19,7237.78,9167.08,3576.81,3645.3,6102.47,3551.51,6840.81,1846.47,3470.1,3450.71,2052.43,4218.35
2015-12-31,3636.29,3568.17,2813.63,3829.19,5658.46,3233.15,7098.92,1952.54,1892.29,5779.62,5147.0,4146.35,3979.44,5919.55,3671.14,6975.84,7146.12,9010.78,3504.89,3526.75,5918.08,3507.94,6762.38,1786.37,3434.35,3382.3,1969.99,4049.29
2016-01-08,3510.94,3063.15,2834.26,3418.28,4921.42,2841.92,6053.49,1647.42,1685.97,4988.6,4572.66,3608.51,3465.89,5080.73,3251.43,6253.9,6200.51,7697.47,3102.41,3092.74,5183.74,2938.36,5550.32,1476.95,2988.82,3184.88,1735.55,3428.96
2016-01-15,3122.97,2743.02,2504.23,3034.41,4356.86,2563.56,5430.63,1467.16,1498.17,4522.31,4156.62,3191.02,3119.22,4556.75,2896.74,5821.79,5741.35,7033.55,2805.2,2762.97,4685.57,2612.16,5039.42,1376.09,2635.37,3016.73,1593.73,3047.05
2016-01-22,3154.646,2789.673,2441.726,3050.611,4423.841,2666.807,5534.113,1507.05,1533.528,4593.266,4195.537,3247.062,3131.885,4668.873,2959.318,5823.008,5741.088,7154.427,2819.051,2826.407,4745.908,2700.208,5152.443,1389.526,2719.055,2990.687,1571.739,3055.319
2016-01-29,3030.57,2579.091,2185.611,2780.338,4118.313,2429.57,5033.989,1371.147,1363.292,4235.224,4034.64,2988.829,2788.19,4307.51,2770.537,5578.093,5320.871,6692.271,2573.38,2599.097,4424.823,2504.692,4688.97,1281.324,2505.128,2902.882,1485.797,2806.96
2016-02-05,2990.71,2674.06,2133.38,2954.07,4212.46,2464.51,5235.53,1415.83,1405.58,4359.82,4063.6,3138.54,2911.84,4435.2,2840.58,5690.35,5639.82,6953.39,2630.49,2672.74,4561.01,2609.16,4908.02,1330.35,2564.09,2893.34,1468.71,2986.6
